date,crop_name,district,market_name,min_price,max_price,avg_price,unit,quantity_available,weather_condition,season
2022-08-31,Rice,Patuakhali,Patuakhali Main Bazar,35.99,46.75,41.37,kg,1895,Foggy,Monsoon
2022-09-01,Rice,Patuakhali,Patuakhali Main Bazar,33.57,43.62,38.6,kg,2618,Sunny,Monsoon
2022-09-02,Rice,Patuakhali,Patuakhali Main Bazar,35.4,45.99,40.7,kg,1685,Sunny,Monsoon
2022-09-03,Rice,Patuakhali,Patuakhali Main Bazar,37.1,48.2,42.65,kg,1426,Sunny,Monsoon
2022-09-04,Rice,Patuakhali,Patuakhali Main Bazar,36.93,47.98,42.46,kg,1804,Rainy,Monsoon
2022-09-05,Rice,Patuakhali,Patuakhali Main Bazar,31.32,40.69,36.0,kg,2121,Sunny,Monsoon
2022-09-06,Rice,Patuakhali,Patuakhali Main Bazar,38.31,49.78,44.04,kg,2126,Foggy,Monsoon
2022-09-07,Rice,Patuakhali,Patuakhali Main Bazar,33.69,43.77,38.73,kg,2346,Windy,Monsoon
2022-09-08,Rice,Patuakhali,Patuakhali Main Bazar,33.15,43.07,38.11,kg,1632,Rainy,Monsoon
2022-09-09,Rice,Patuakhali,Patuakhali Main Bazar,32.37,42.06,37.22,kg,2101,Sunny,Monsoon
2022-09-10,Rice,Patuakhali,Patuakhali Main Bazar,32.82,42.64,37.73,kg,2342,Windy,Monsoon
2022-09-11,Rice,Patuakhali,Patuakhali Main Bazar,30.83,40.06,35.44,kg,2052,Cloudy,Monsoon
2022-09-12,Rice,Patuakhali,Patuakhali Main Bazar,35.59,46.24,40.92,kg,1644,Cloudy,Monsoon
2022-09-13,Rice,Patuakhali,Patuakhali Main Bazar,33.17,43.09,38.13,kg,1997,Cloudy,Monsoon
2022-09-14,Rice,Patuakhali,Patuakhali Main Bazar,37.36,48.54,42.95,kg,1792,Sunny,Monsoon
2022-09-15,Rice,Patuakhali,Patuakhali Main Bazar,33.84,43.96,38.9,kg,2304,Cloudy,Monsoon
2022-09-16,Rice,Patuakhali,Patuakhali Main Bazar,35.36,45.94,40.65,kg,1735,Sunny,Monsoon
2022-09-17,Rice,Patuakhali,Patuakhali Main Bazar,40.14,52.14,46.14,kg,1892,Windy,Monsoon
2022-09-18,Rice,Patuakhali,Patuakhali Main Bazar,40.23,52.27,46.25,kg,1905,Foggy,Monsoon
2022-09-19,Rice,Patuakhali,Patuakhali Main Bazar,38.8,50.41,44.6,kg,2170,Foggy,Monsoon
2022-09-20,Rice,Patuakhali,Patuakhali Main Bazar,33.5,43.52,38.51,kg,2583,Sunny,Monsoon
2022-09-21,Rice,Patuakhali,Patuakhali Main Bazar,34.45,44.76,39.61,kg,2003,Cloudy,Monsoon
2022-09-22,Rice,Patuakhali,Patuakhali Main Bazar,37.22,48.35,42.78,kg,2225,Rainy,Monsoon
2022-09-23,Rice,Patuakhali,Patuakhali Main Bazar,37.66,48.93,43.3,kg,1867,Cloudy,Monsoon
2022-09-24,Rice,Patuakhali,Patuakhali Main Bazar,36.72,47.71,42.22,kg,2307,Foggy,Monsoon
2022-09-25,Rice,Patuakhali,Patuakhali Main Bazar,34.58,44.93,39.75,kg,1713,Sunny,Monsoon
2022-09-26,Rice,Patuakhali,Patuakhali Main Bazar,41.61,54.06,47.84,kg,1921,Sunny,Monsoon
2022-09-27,Rice,Patuakhali,Patuakhali Main Bazar,38.2,49.63,43.92,kg,1889,Rainy,Monsoon
2022-09-28,Rice,Patuakhali,Patuakhali Main Bazar,39.6,51.45,45.53,kg,1799,Sunny,Monsoon
2022-09-29,Rice,Patuakhali,Patuakhali Main Bazar,39.73,51.61,45.67,kg,2217,Sunny,Monsoon
2022-09-30,Rice,Patuakhali,Patuakhali Main Bazar,36.49,47.41,41.95,kg,2123,Cloudy,Monsoon
2022-10-01,Rice,Patuakhali,Patuakhali Main Bazar,37.12,48.22,42.67,kg,2147,Cloudy,Autumn
2022-10-02,Rice,Patuakhali,Patuakhali Main Bazar,38.76,50.36,44.56,kg,1801,Sunny,Autumn
2022-10-03,Rice,Patuakhali,Patuakhali Main Bazar,39.94,51.88,45.91,kg,1750,Sunny,Autumn
2022-10-04,Rice,Patuakhali,Patuakhali Main Bazar,36.29,47.15,41.72,kg,1903,Sunny,Autumn
2022-10-05,Rice,Patuakhali,Patuakhali Main Bazar,35.56,46.2,40.88,kg,2232,Sunny,Autumn
2022-10-06,Rice,Patuakhali,Patuakhali Main Bazar,38.14,49.56,43.85,kg,1721,Foggy,Autumn
2022-10-07,Rice,Patuakhali,Patuakhali Main Bazar,37.05,48.14,42.6,kg,1880,Rainy,Autumn
2022-10-08,Rice,Patuakhali,Patuakhali Main Bazar,38.66,50.22,44.44,kg,2117,Rainy,Autumn
2022-10-09,Rice,Patuakhali,Patuakhali Main Bazar,30.17,39.2,34.68,kg,1912,Cloudy,Autumn
2022-10-10,Rice,Patuakhali,Patuakhali Main Bazar,36.36,47.24,41.8,kg,1525,Cloudy,Autumn
2022-10-11,Rice,Patuakhali,Patuakhali Main Bazar,35.21,45.74,40.48,kg,1840,Cloudy,Autumn
2022-10-12,Rice,Patuakhali,Patuakhali Main Bazar,37.44,48.64,43.04,kg,2059,Sunny,Autumn
2022-10-13,Rice,Patuakhali,Patuakhali Main Bazar,36.1,46.9,41.5,kg,2366,Rainy,Autumn
2022-10-14,Rice,Patuakhali,Patuakhali Main Bazar,36.04,46.82,41.43,kg,2041,Windy,Autumn
2022-10-15,Rice,Patuakhali,Patuakhali Main Bazar,33.18,43.11,38.14,kg,1989,Sunny,Autumn
2022-10-16,Rice,Patuakhali,Patuakhali Main Bazar,32.13,41.74,36.94,kg,1820,Windy,Autumn
2022-10-17,Rice,Patuakhali,Patuakhali Main Bazar,32.02,41.61,36.82,kg,1813,Foggy,Autumn
2022-10-18,Rice,Patuakhali,Patuakhali Main Bazar,36.06,46.85,41.46,kg,1857,Sunny,Autumn
2022-10-19,Rice,Patuakhali,Patuakhali Main Bazar,33.65,43.72,38.68,kg,2403,Sunny,Autumn
2022-10-20,Rice,Patuakhali,Patuakhali Main Bazar,30.94,40.19,35.56,kg,1362,Sunny,Autumn
2022-10-21,Rice,Patuakhali,Patuakhali Main Bazar,29.29,38.06,33.67,kg,1739,Sunny,Autumn
2022-10-22,Rice,Patuakhali,Patuakhali Main Bazar,29.66,38.54,34.1,kg,2106,Cloudy,Autumn
2022-10-23,Rice,Patuakhali,Patuakhali Main Bazar,29.68,38.56,34.12,kg,1363,Windy,Autumn
2022-10-24,Rice,Patuakhali,Patuakhali Main Bazar,28.32,36.8,32.56,kg,1904,Sunny,Autumn
2022-10-25,Rice,Patuakhali,Patuakhali Main Bazar,31.73,41.23,36.48,kg,1718,Foggy,Autumn
2022-10-26,Rice,Patuakhali,Patuakhali Main Bazar,30.1,39.11,34.61,kg,1676,Cloudy,Autumn
2022-10-27,Rice,Patuakhali,Patuakhali Main Bazar,37.36,48.54,42.95,kg,2049,Windy,Autumn
2022-10-28,Rice,Patuakhali,Patuakhali Main Bazar,31.52,40.95,36.24,kg,2602,Sunny,Autumn
2022-10-29,Rice,Patuakhali,Patuakhali Main Bazar,33.9,44.04,38.97,kg,2265,Cloudy,Autumn
2022-10-30,Rice,Patuakhali,Patuakhali Main Bazar,34.79,45.2,40.0,kg,1771,Sunny,Autumn
2022-10-31,Rice,Patuakhali,Patuakhali Main Bazar,31.77,41.28,36.52,kg,1871,Rainy,Autumn
2022-11-01,Rice,Patuakhali,Patuakhali Main Bazar,32.83,42.65,37.74,kg,1714,Cloudy,Winter
2022-11-02,Rice,Patuakhali,Patuakhali Main Bazar,36.64,47.6,42.12,kg,1983,Cloudy,Winter
2022-11-03,Rice,Patuakhali,Patuakhali Main Bazar,36.74,47.73,42.24,kg,1817,Sunny,Winter
2022-11-04,Rice,Patuakhali,Patuakhali Main Bazar,35.02,45.5,40.26,kg,1498,Sunny,Winter
2022-11-05,Rice,Patuakhali,Patuakhali Main Bazar,36.02,46.8,41.41,kg,2147,Rainy,Winter
2022-11-06,Rice,Patuakhali,Patuakhali Main Bazar,37.14,48.26,42.7,kg,2246,Foggy,Winter
2022-11-07,Rice,Patuakhali,Patuakhali Main Bazar,39.83,51.75,45.79,kg,2190,Windy,Winter
2022-11-08,Rice,Patuakhali,Patuakhali Main Bazar,39.92,51.87,45.9,kg,2519,Cloudy,Winter
2022-11-09,Rice,Patuakhali,Patuakhali Main Bazar,31.27,40.63,35.95,kg,2465,Sunny,Winter
2022-11-10,Rice,Patuakhali,Patuakhali Main Bazar,34.96,45.43,40.2,kg,1727,Cloudy,Winter
2022-11-11,Rice,Patuakhali,Patuakhali Main Bazar,39.39,51.18,45.28,kg,2329,Foggy,Winter
2022-11-12,Rice,Patuakhali,Patuakhali Main Bazar,41.13,53.44,47.28,kg,1650,Cloudy,Winter
2022-11-13,Rice,Patuakhali,Patuakhali Main Bazar,41.78,54.28,48.03,kg,2532,Foggy,Winter
2022-11-14,Rice,Patuakhali,Patuakhali Main Bazar,42.3,54.95,48.62,kg,1887,Rainy,Winter
2022-11-15,Rice,Patuakhali,Patuakhali Main Bazar,37.9,49.24,43.57,kg,2065,Cloudy,Winter
2022-11-16,Rice,Patuakhali,Patuakhali Main Bazar,44.7,58.07,51.39,kg,2753,Cloudy,Winter
2022-11-17,Rice,Patuakhali,Patuakhali Main Bazar,45.61,59.26,52.44,kg,1643,Sunny,Winter
2022-11-18,Rice,Patuakhali,Patuakhali Main Bazar,39.38,51.16,45.27,kg,1877,Cloudy,Winter
2022-11-19,Rice,Patuakhali,Patuakhali Main Bazar,44.23,57.46,50.84,kg,1906,Sunny,Winter
2022-11-20,Rice,Patuakhali,Patuakhali Main Bazar,35.71,46.4,41.06,kg,1645,Sunny,Winter
2022-11-21,Rice,Patuakhali,Patuakhali Main Bazar,37.35,48.53,42.94,kg,2233,Cloudy,Winter
2022-11-22,Rice,Patuakhali,Patuakhali Main Bazar,41.46,53.87,47.66,kg,1928,Cloudy,Winter
2022-11-23,Rice,Patuakhali,Patuakhali Main Bazar,32.98,42.85,37.92,kg,1885,Windy,Winter
2022-11-24,Rice,Patuakhali,Patuakhali Main Bazar,38.32,49.79,44.06,kg,1543,Sunny,Winter
2022-11-25,Rice,Patuakhali,Patuakhali Main Bazar,40.8,53.01,46.9,kg,2155,Windy,Winter
2022-11-26,Rice,Patuakhali,Patuakhali Main Bazar,38.26,49.7,43.98,kg,2690,Rainy,Winter
2022-11-27,Rice,Patuakhali,Patuakhali Main Bazar,36.82,47.84,42.33,kg,2146,Cloudy,Winter
2022-11-28,Rice,Patuakhali,Patuakhali Main Bazar,39.5,51.32,45.41,kg,1631,Sunny,Winter
2022-11-29,Rice,Patuakhali,Patuakhali Main Bazar,32.9,42.75,37.83,kg,1705,Cloudy,Winter
2022-11-30,Rice,Patuakhali,Patuakhali Main Bazar,36.22,47.06,41.64,kg,1431,Sunny,Winter
2022-12-01,Rice,Patuakhali,Patuakhali Main Bazar,38.48,49.99,44.24,kg,2763,Foggy,Winter
2022-12-02,Rice,Patuakhali,Patuakhali Main Bazar,40.8,53.0,46.9,kg,1880,Rainy,Winter
2022-12-03,Rice,Patuakhali,Patuakhali Main Bazar,39.78,51.68,45.73,kg,1498,Sunny,Winter
2022-12-04,Rice,Patuakhali,Patuakhali Main Bazar,42.4,55.09,48.74,kg,1633,Foggy,Winter
2022-12-05,Rice,Patuakhali,Patuakhali Main Bazar,37.74,49.03,43.39,kg,1804,Sunny,Winter
2022-12-06,Rice,Patuakhali,Patuakhali Main Bazar,39.65,51.52,45.58,kg,1803,Windy,Winter
2022-12-07,Rice,Patuakhali,Patuakhali Main Bazar,43.34,56.31,49.82,kg,2151,Windy,Winter
2022-12-08,Rice,Patuakhali,Patuakhali Main Bazar,41.97,54.52,48.24,kg,1667,Sunny,Winter
2022-12-09,Rice,Patuakhali,Patuakhali Main Bazar,40.21,52.24,46.22,kg,1970,Foggy,Winter
2022-12-10,Rice,Patuakhali,Patuakhali Main Bazar,40.47,52.59,46.53,kg,1890,Sunny,Winter
2022-12-11,Rice,Patuakhali,Patuakhali Main Bazar,38.24,49.68,43.96,kg,2362,Cloudy,Winter
2022-12-12,Rice,Patuakhali,Patuakhali Main Bazar,39.26,51.01,45.14,kg,1615,Sunny,Winter
2022-12-13,Rice,Patuakhali,Patuakhali Main Bazar,40.08,52.08,46.08,kg,1875,Sunny,Winter
2022-12-14,Rice,Patuakhali,Patuakhali Main Bazar,39.12,50.82,44.97,kg,1705,Cloudy,Winter
2022-12-15,Rice,Patuakhali,Patuakhali Main Bazar,38.42,49.92,44.17,kg,1836,Rainy,Winter
2022-12-16,Rice,Patuakhali,Patuakhali Main Bazar,43.16,56.08,49.62,kg,1861,Sunny,Winter
2022-12-17,Rice,Patuakhali,Patuakhali Main Bazar,44.55,57.88,51.22,kg,1999,Cloudy,Winter
2022-12-18,Rice,Patuakhali,Patuakhali Main Bazar,39.72,51.61,45.66,kg,2597,Sunny,Winter
2022-12-19,Rice,Patuakhali,Patuakhali Main Bazar,43.21,56.14,49.68,kg,1958,Foggy,Winter
2022-12-20,Rice,Patuakhali,Patuakhali Main Bazar,45.87,59.6,52.74,kg,1695,Sunny,Winter
2022-12-21,Rice,Patuakhali,Patuakhali Main Bazar,41.37,53.74,47.56,kg,2083,Cloudy,Winter
2022-12-22,Rice,Patuakhali,Patuakhali Main Bazar,43.34,56.3,49.82,kg,1778,Sunny,Winter
2022-12-23,Rice,Patuakhali,Patuakhali Main Bazar,42.47,55.17,48.82,kg,2087,Sunny,Winter
2022-12-24,Rice,Patuakhali,Patuakhali Main Bazar,44.05,57.24,50.64,kg,1414,Sunny,Winter
2022-12-25,Rice,Patuakhali,Patuakhali Main Bazar,42.07,54.66,48.36,kg,1570,Cloudy,Winter
2022-12-26,Rice,Patuakhali,Patuakhali Main Bazar,45.21,58.74,51.98,kg,1682,Cloudy,Winter
2022-12-27,Rice,Patuakhali,Patuakhali Main Bazar,44.02,57.19,50.6,kg,1750,Windy,Winter
2022-12-28,Rice,Patuakhali,Patuakhali Main Bazar,46.58,60.52,53.55,kg,1611,Sunny,Winter
2022-12-29,Rice,Patuakhali,Patuakhali Main Bazar,47.33,61.5,54.42,kg,2033,Foggy,Winter
2022-12-30,Rice,Patuakhali,Patuakhali Main Bazar,45.31,58.86,52.08,kg,1700,Windy,Winter
2022-12-31,Rice,Patuakhali,Patuakhali Main Bazar,40.26,52.31,46.28,kg,2044,Cloudy,Winter
2023-01-01,Rice,Patuakhali,Patuakhali Main Bazar,40.42,52.52,46.47,kg,2289,Cloudy,Winter
2023-01-02,Rice,Patuakhali,Patuakhali Main Bazar,36.98,48.04,42.51,kg,2083,Foggy,Winter
2023-01-03,Rice,Patuakhali,Patuakhali Main Bazar,45.19,58.71,51.95,kg,1777,Cloudy,Winter
2023-01-04,Rice,Patuakhali,Patuakhali Main Bazar,43.56,56.6,50.08,kg,2020,Rainy,Winter
2023-01-05,Rice,Patuakhali,Patuakhali Main Bazar,45.48,59.09,52.28,kg,2241,Cloudy,Winter
2023-01-06,Rice,Patuakhali,Patuakhali Main Bazar,44.32,57.58,50.95,kg,1749,Cloudy,Winter
2023-01-07,Rice,Patuakhali,Patuakhali Main Bazar,40.25,52.3,46.28,kg,1574,Cloudy,Winter
2023-01-08,Rice,Patuakhali,Patuakhali Main Bazar,36.75,47.75,42.25,kg,2023,Sunny,Winter
2023-01-09,Rice,Patuakhali,Patuakhali Main Bazar,46.7,60.67,53.68,kg,1759,Rainy,Winter
2023-01-10,Rice,Patuakhali,Patuakhali Main Bazar,44.41,57.7,51.06,kg,2120,Windy,Winter
2023-01-11,Rice,Patuakhali,Patuakhali Main Bazar,47.0,61.06,54.03,kg,1981,Sunny,Winter
2023-01-12,Rice,Patuakhali,Patuakhali Main Bazar,44.1,57.29,50.7,kg,1725,Foggy,Winter
2023-01-13,Rice,Patuakhali,Patuakhali Main Bazar,48.27,62.72,55.5,kg,2770,Cloudy,Winter
2023-01-14,Rice,Patuakhali,Patuakhali Main Bazar,39.22,50.96,45.09,kg,1833,Cloudy,Winter
2023-01-15,Rice,Patuakhali,Patuakhali Main Bazar,43.48,56.49,49.98,kg,1653,Rainy,Winter
2023-01-16,Rice,Patuakhali,Patuakhali Main Bazar,39.24,50.99,45.12,kg,1894,Cloudy,Winter
2023-01-17,Rice,Patuakhali,Patuakhali Main Bazar,45.28,58.83,52.06,kg,1850,Foggy,Winter
2023-01-18,Rice,Patuakhali,Patuakhali Main Bazar,48.39,62.87,55.63,kg,2066,Sunny,Winter
2023-01-19,Rice,Patuakhali,Patuakhali Main Bazar,47.11,61.21,54.16,kg,2681,Rainy,Winter
2023-01-20,Rice,Patuakhali,Patuakhali Main Bazar,46.85,60.87,53.86,kg,1674,Sunny,Winter
2023-01-21,Rice,Patuakhali,Patuakhali Main Bazar,43.22,56.15,49.68,kg,1780,Cloudy,Winter
2023-01-22,Rice,Patuakhali,Patuakhali Main Bazar,46.28,60.13,53.2,kg,2161,Cloudy,Winter
2023-01-23,Rice,Patuakhali,Patuakhali Main Bazar,49.82,64.73,57.28,kg,1999,Sunny,Winter
2023-01-24,Rice,Patuakhali,Patuakhali Main Bazar,50.98,66.23,58.6,kg,2100,Rainy,Winter
2023-01-25,Rice,Patuakhali,Patuakhali Main Bazar,44.11,57.31,50.71,kg,2086,Cloudy,Winter
2023-01-26,Rice,Patuakhali,Patuakhali Main Bazar,48.15,62.56,55.36,kg,1851,Cloudy,Winter
2023-01-27,Rice,Patuakhali,Patuakhali Main Bazar,55.65,72.31,63.98,kg,1876,Sunny,Winter
2023-01-28,Rice,Patuakhali,Patuakhali Main Bazar,56.86,73.87,65.37,kg,1598,Cloudy,Winter
2023-01-29,Rice,Patuakhali,Patuakhali Main Bazar,49.82,64.73,57.28,kg,1733,Rainy,Winter
2023-01-30,Rice,Patuakhali,Patuakhali Main Bazar,52.5,68.21,60.36,kg,1880,Sunny,Winter
2023-01-31,Rice,Patuakhali,Patuakhali Main Bazar,52.11,67.7,59.9,kg,2009,Sunny,Winter
2023-02-01,Rice,Patuakhali,Patuakhali Main Bazar,53.73,69.81,61.77,kg,1888,Sunny,Winter
2023-02-02,Rice,Patuakhali,Patuakhali Main Bazar,53.18,69.1,61.14,kg,1769,Sunny,Winter
2023-02-03,Rice,Patuakhali,Patuakhali Main Bazar,49.27,64.02,56.64,kg,2091,Cloudy,Winter
2023-02-04,Rice,Patuakhali,Patuakhali Main Bazar,51.31,66.66,58.98,kg,2069,Sunny,Winter
2023-02-05,Rice,Patuakhali,Patuakhali Main Bazar,53.89,70.02,61.96,kg,2166,Foggy,Winter
2023-02-06,Rice,Patuakhali,Patuakhali Main Bazar,53.05,68.92,60.98,kg,2264,Cloudy,Winter
2023-02-07,Rice,Patuakhali,Patuakhali Main Bazar,45.88,59.61,52.74,kg,1877,Foggy,Winter
2023-02-08,Rice,Patuakhali,Patuakhali Main Bazar,49.06,63.74,56.4,kg,2123,Cloudy,Winter
2023-02-09,Rice,Patuakhali,Patuakhali Main Bazar,56.98,74.04,65.51,kg,1698,Foggy,Winter
2023-02-10,Rice,Patuakhali,Patuakhali Main Bazar,54.96,71.41,63.18,kg,2529,Cloudy,Winter
2023-02-11,Rice,Patuakhali,Patuakhali Main Bazar,51.99,67.55,59.77,kg,1544,Sunny,Winter
2023-02-12,Rice,Patuakhali,Patuakhali Main Bazar,49.77,64.67,57.22,kg,1987,Rainy,Winter
2023-02-13,Rice,Patuakhali,Patuakhali Main Bazar,58.91,76.54,67.72,kg,1915,Foggy,Winter
2023-02-14,Rice,Patuakhali,Patuakhali Main Bazar,54.0,70.16,62.08,kg,1730,Cloudy,Winter
2023-02-15,Rice,Patuakhali,Patuakhali Main Bazar,53.33,69.28,61.3,kg,1761,Sunny,Winter
2023-02-16,Rice,Patuakhali,Patuakhali Main Bazar,51.1,66.39,58.74,kg,2076,Cloudy,Winter
2023-02-17,Rice,Patuakhali,Patuakhali Main Bazar,54.75,71.14,62.94,kg,1989,Rainy,Winter
2023-02-18,Rice,Patuakhali,Patuakhali Main Bazar,57.79,75.08,66.44,kg,1833,Foggy,Winter
2023-02-19,Rice,Patuakhali,Patuakhali Main Bazar,52.16,67.77,59.96,kg,2589,Sunny,Winter
2023-02-20,Rice,Patuakhali,Patuakhali Main Bazar,56.87,73.89,65.38,kg,2100,Sunny,Winter
2023-02-21,Rice,Patuakhali,Patuakhali Main Bazar,54.2,70.42,62.31,kg,1986,Sunny,Winter
2023-02-22,Rice,Patuakhali,Patuakhali Main Bazar,57.67,74.93,66.3,kg,2046,Sunny,Winter
2023-02-23,Rice,Patuakhali,Patuakhali Main Bazar,53.16,69.07,61.11,kg,2404,Foggy,Winter
2023-02-24,Rice,Patuakhali,Patuakhali Main Bazar,51.91,67.45,59.68,kg,2215,Cloudy,Winter
2023-02-25,Rice,Patuakhali,Patuakhali Main Bazar,54.14,70.34,62.24,kg,2230,Rainy,Winter
2023-02-26,Rice,Patuakhali,Patuakhali Main Bazar,52.67,68.43,60.55,kg,1916,Windy,Winter
2023-02-27,Rice,Patuakhali,Patuakhali Main Bazar,50.88,66.1,58.49,kg,1908,Cloudy,Winter
2023-02-28,Rice,Patuakhali,Patuakhali Main Bazar,52.83,68.64,60.74,kg,2351,Windy,Winter
2023-03-01,Rice,Patuakhali,Patuakhali Main Bazar,51.17,66.49,58.83,kg,1619,Rainy,Summer
2023-03-02,Rice,Patuakhali,Patuakhali Main Bazar,48.04,62.42,55.23,kg,1836,Sunny,Summer
2023-03-03,Rice,Patuakhali,Patuakhali Main Bazar,44.52,57.84,51.18,kg,2280,Rainy,Summer
2023-03-04,Rice,Patuakhali,Patuakhali Main Bazar,53.56,69.59,61.58,kg,2209,Foggy,Summer
2023-03-05,Rice,Patuakhali,Patuakhali Main Bazar,50.42,65.51,57.96,kg,2040,Windy,Summer
2023-03-06,Rice,Patuakhali,Patuakhali Main Bazar,50.52,65.63,58.08,kg,2214,Sunny,Summer
2023-03-07,Rice,Patuakhali,Patuakhali Main Bazar,51.09,66.38,58.74,kg,2385,Sunny,Summer
2023-03-08,Rice,Patuakhali,Patuakhali Main Bazar,49.52,64.34,56.93,kg,2511,Foggy,Summer
2023-03-09,Rice,Patuakhali,Patuakhali Main Bazar,51.36,66.73,59.04,kg,1829,Cloudy,Summer
2023-03-10,Rice,Patuakhali,Patuakhali Main Bazar,49.94,64.88,57.41,kg,2138,Sunny,Summer
2023-03-11,Rice,Patuakhali,Patuakhali Main Bazar,52.85,68.66,60.76,kg,2130,Sunny,Summer
2023-03-12,Rice,Patuakhali,Patuakhali Main Bazar,51.75,67.23,59.49,kg,1874,Sunny,Summer
2023-03-13,Rice,Patuakhali,Patuakhali Main Bazar,48.59,63.13,55.86,kg,1941,Sunny,Summer
2023-03-14,Rice,Patuakhali,Patuakhali Main Bazar,50.9,66.13,58.52,kg,1869,Sunny,Summer
2023-03-15,Rice,Patuakhali,Patuakhali Main Bazar,49.28,64.02,56.65,kg,1642,Windy,Summer
2023-03-16,Rice,Patuakhali,Patuakhali Main Bazar,53.69,69.75,61.72,kg,2259,Cloudy,Summer
2023-03-17,Rice,Patuakhali,Patuakhali Main Bazar,50.82,66.03,58.42,kg,2333,Cloudy,Summer
2023-03-18,Rice,Patuakhali,Patuakhali Main Bazar,42.42,55.11,48.76,kg,2248,Cloudy,Summer
2023-03-19,Rice,Patuakhali,Patuakhali Main Bazar,47.43,61.63,54.53,kg,1658,Windy,Summer
2023-03-20,Rice,Patuakhali,Patuakhali Main Bazar,50.38,65.45,57.92,kg,1998,Sunny,Summer
2023-03-21,Rice,Patuakhali,Patuakhali Main Bazar,55.02,71.49,63.26,kg,1446,Foggy,Summer
2023-03-22,Rice,Patuakhali,Patuakhali Main Bazar,44.93,58.37,51.65,kg,2470,Windy,Summer
2023-03-23,Rice,Patuakhali,Patuakhali Main Bazar,48.6,63.15,55.88,kg,1957,Rainy,Summer
2023-03-24,Rice,Patuakhali,Patuakhali Main Bazar,54.69,71.05,62.87,kg,2283,Sunny,Summer
2023-03-25,Rice,Patuakhali,Patuakhali Main Bazar,48.59,63.13,55.86,kg,1962,Rainy,Summer
2023-03-26,Rice,Patuakhali,Patuakhali Main Bazar,51.49,66.9,59.2,kg,2215,Sunny,Summer
2023-03-27,Rice,Patuakhali,Patuakhali Main Bazar,51.53,66.95,59.24,kg,2022,Cloudy,Summer
2023-03-28,Rice,Patuakhali,Patuakhali Main Bazar,52.37,68.04,60.2,kg,1696,Windy,Summer
2023-03-29,Rice,Patuakhali,Patuakhali Main Bazar,54.73,71.11,62.92,kg,1783,Sunny,Summer
2023-03-30,Rice,Patuakhali,Patuakhali Main Bazar,54.26,70.49,62.38,kg,1893,Sunny,Summer
2023-03-31,Rice,Patuakhali,Patuakhali Main Bazar,53.43,69.42,61.42,kg,1952,Foggy,Summer
2023-04-01,Rice,Patuakhali,Patuakhali Main Bazar,58.37,75.83,67.1,kg,1611,Foggy,Summer
2023-04-02,Rice,Patuakhali,Patuakhali Main Bazar,58.5,76.01,67.26,kg,1371,Cloudy,Summer
2023-04-03,Rice,Patuakhali,Patuakhali Main Bazar,57.48,74.68,66.08,kg,1711,Cloudy,Summer
2023-04-04,Rice,Patuakhali,Patuakhali Main Bazar,62.78,81.56,72.17,kg,1952,Foggy,Summer
2023-04-05,Rice,Patuakhali,Patuakhali Main Bazar,60.89,79.11,70.0,kg,2278,Sunny,Summer
2023-04-06,Rice,Patuakhali,Patuakhali Main Bazar,56.22,73.04,64.63,kg,2242,Cloudy,Summer
2023-04-07,Rice,Patuakhali,Patuakhali Main Bazar,59.96,77.9,68.93,kg,1981,Sunny,Summer
2023-04-08,Rice,Patuakhali,Patuakhali Main Bazar,53.56,69.58,61.57,kg,1849,Foggy,Summer
2023-04-09,Rice,Patuakhali,Patuakhali Main Bazar,57.06,74.13,65.6,kg,2105,Rainy,Summer
2023-04-10,Rice,Patuakhali,Patuakhali Main Bazar,59.63,77.47,68.55,kg,2124,Rainy,Summer
2023-04-11,Rice,Patuakhali,Patuakhali Main Bazar,56.77,73.76,65.26,kg,2043,Sunny,Summer
2023-04-12,Rice,Patuakhali,Patuakhali Main Bazar,47.76,62.05,54.9,kg,1822,Cloudy,Summer
2023-04-13,Rice,Patuakhali,Patuakhali Main Bazar,52.19,67.81,60.0,kg,1433,Windy,Summer
2023-04-14,Rice,Patuakhali,Patuakhali Main Bazar,53.49,69.5,61.5,kg,2134,Sunny,Summer
2023-04-15,Rice,Patuakhali,Patuakhali Main Bazar,53.94,70.08,62.01,kg,1975,Sunny,Summer
2023-04-16,Rice,Patuakhali,Patuakhali Main Bazar,58.26,75.69,66.97,kg,2230,Cloudy,Summer
2023-04-17,Rice,Patuakhali,Patuakhali Main Bazar,54.66,71.01,62.84,kg,2324,Rainy,Summer
2023-04-18,Rice,Patuakhali,Patuakhali Main Bazar,55.57,72.2,63.89,kg,1654,Rainy,Summer
2023-04-19,Rice,Patuakhali,Patuakhali Main Bazar,57.71,74.98,66.34,kg,1519,Cloudy,Summer
2023-04-20,Rice,Patuakhali,Patuakhali Main Bazar,58.29,75.73,67.01,kg,1746,Sunny,Summer
2023-04-21,Rice,Patuakhali,Patuakhali Main Bazar,56.72,73.7,65.21,kg,2064,Foggy,Summer
2023-04-22,Rice,Patuakhali,Patuakhali Main Bazar,57.68,74.93,66.31,kg,1978,Rainy,Summer
2023-04-23,Rice,Patuakhali,Patuakhali Main Bazar,56.81,73.81,65.31,kg,2711,Sunny,Summer
2023-04-24,Rice,Patuakhali,Patuakhali Main Bazar,55.98,72.73,64.36,kg,2206,Foggy,Summer
2023-04-25,Rice,Patuakhali,Patuakhali Main Bazar,59.86,77.77,68.82,kg,1212,Sunny,Summer
